  Phi		P1		P2		P3	     P4		   P5		  P6		P7		P8		P9		Po		Pi 
 9.4  5.741749e+006  2.050850e+007  2.052248e+007  2.050756e+007  2.051100e+007  2.698362e+005  2.778024e+005  2.776744e+005  2.823529e+005  2.048533e+007  2.858086e+005  2.330151e-004 2.225125e-004 0.000000e+000 0.000000e+000 
 9.5  5.864767e+006  2.049990e+007  2.051395e+007  2.049896e+007  2.050269e+007  2.699819e+005  2.777801e+005  2.776725e+005  2.823364e+005  2.047679e+007  2.857968e+005  2.330194e-004 2.224086e-004 0.000000e+000 0.000000e+000 
 9.6  5.989085e+006  2.049119e+007  2.050532e+007  2.049026e+007  2.049430e+007  2.701257e+005  2.777590e+005  2.776720e+005  2.823211e+005  2.046815e+007  2.857862e+005  2.330230e-004 2.223040e-004 0.000000e+000 0.000000e+000 
 9.7  6.114704e+006  2.048238e+007  2.049658e+007  2.048146e+007  2.048580e+007  2.702677e+005  2.777393e+005  2.776728e+005  2.823071e+005  2.045941e+007  2.857769e+005  2.330259e-004 2.221988e-004 0.000000e+000 0.000000e+000 
 9.8  6.241624e+006  2.047347e+007  2.048774e+007  2.047256e+007  2.047721e+007  2.704080e+005  2.777209e+005  2.776749e+005  2.822944e+005  2.045056e+007  2.857689e+005  2.330281e-004 2.220929e-004 0.000000e+000 0.000000e+000 
 9.9  6.369843e+006  2.046445e+007  2.047880e+007  2.046355e+007  2.046853e+007  2.705467e+005  2.777039e+005  2.776784e+005  2.822830e+005  2.044161e+007  2.857623e+005  2.330296e-004 2.219863e-004 0.000000e+000 0.000000e+000 
10.0  6.499363e+006  2.045533e+007  2.046975e+007  2.045443e+007  2.045975e+007  2.706839e+005  2.776882e+005  2.776832e+005  2.822728e+005  2.043256e+007  2.857569e+005  2.330304e-004 2.218791e-004 0.000000e+000 0.000000e+000 
10.1  6.630183e+006  2.044611e+007  2.046060e+007  2.044522e+007  2.045087e+007  2.708196e+005  2.776738e+005  2.776893e+005  2.822640e+005  2.042340e+007  2.857528e+005  2.330304e-004 2.217712e-004 0.000000e+000 0.000000e+000 
10.2  6.762303e+006  2.043678e+007  2.045135e+007  2.043589e+007  2.044190e+007  2.709539e+005  2.776608e+005  2.776968e+005  2.822564e+005  2.041414e+007  2.857499e+005  2.330298e-004 2.216626e-004 0.000000e+000 0.000000e+000 
10.3  6.895722e+006  2.042735e+007  2.044199e+007  2.042647e+007  2.043284e+007  2.710870e+005  2.776491e+005  2.777056e+005  2.822500e+005  2.040477e+007  2.857484e+005  2.330285e-004 2.215534e-004 0.000000e+000 0.000000e+000 
10.4  7.030440e+006  2.041782e+007  2.043252e+007  2.041694e+007  2.042368e+007  2.712188e+005  2.776387e+005  2.777157e+005  2.822450e+005  2.039530e+007  2.857482e+005  2.330264e-004 2.214435e-004 0.000000e+000 0.000000e+000 
10.5  7.166459e+006  2.040818e+007  2.042295e+007  2.040730e+007  2.041443e+007  2.713494e+005  2.776297e+005  2.777272e+005  2.822412e+005  2.038572e+007  2.857493e+005  2.330237e-004 2.213329e-004 0.000000e+000 0.000000e+000 
10.6  7.303776e+006  2.039848e+007  2.041327e+007  2.039756e+007  2.040508e+007  2.714789e+005  2.776220e+005  2.777400e+005  2.822387e+005  2.037603e+007  2.857517e+005  2.330203e-004 2.212133e-004 0.000000e+000 0.000000e+000 
10.7  7.442392e+006  2.038875e+007  2.040347e+007  2.038770e+007  2.039563e+007  2.716074e+005  2.776157e+005  2.777542e+005  2.822375e+005  2.036623e+007  2.857553e+005  2.330161e-004 2.211014e-004 0.000000e+000 0.000000e+000 
